antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"Joblevel 1,Department Research & Development,Age Range <=30",Attrition Yes,0.1326530612244898,0.16122448979591836,0.0380952380952381,0.2871794871794872,1.7812398571892245,0.01670831597945301,1.176699456761122
"Maritalstatus Single,Hourlyrate Range >66 <=83.75",Attrition Yes,0.07414965986394557,0.16122448979591836,0.02108843537414966,0.28440366972477066,1.7640227615840207,0.009133694294044148,1.1721350078492938
"Maritalstatus Single,Distancefromhome Range >7 <=14,Hourlyrate Range >66 <=83.75",Attrition Yes,0.07414965986394557,0.16122448979591836,0.02108843537414966,0.28440366972477066,1.7640227615840207,0.009133694294044148,1.1721350078492938
"Maritalstatus Single,Distancefromhome Range >7 <=14",Attrition Yes,0.07414965986394557,0.16122448979591836,0.02108843537414966,0.28440366972477066,1.7640227615840207,0.009133694294044148,1.1721350078492938
"Joblevel 1,Jobinvolvement 3,Jobrole Laboratory Technician",Attrition Yes,0.07687074829931972,0.16122448979591836,0.021768707482993196,0.2831858407079646,1.7564691385683882,0.009375260308204915,1.1701436130007559
"Education 3,Businesstravel Travel Frequently",Attrition Yes,0.07687074829931972,0.16122448979591836,0.021768707482993196,0.2831858407079646,1.7564691385683882,0.009375260308204915,1.1701436130007559
"Businesstravel Travel Rarely,Joblevel 1,Jobrole Laboratory Technician",Attrition Yes,0.09863945578231292,0.16122448979591836,0.027891156462585033,0.2827586206896552,1.7538192928852032,0.011988060530334584,1.1694466248037678
"Joblevel 1,Education 3,Gender Male",Attrition Yes,0.09659863945578231,0.16122448979591836,0.027210884353741496,0.2816901408450704,1.7471920128365126,0.011636817992503124,1.1677070828331333
"Joblevel 1,Education 3",Attrition Yes,0.15714285714285714,0.16122448979591836,0.04421768707482993,0.2813852813852814,1.7453011123897202,0.018882410106899904,1.167211703958692
"Gender Female,Age Range <=30",Attrition Yes,0.09931972789115646,0.16122448979591836,0.027891156462585033,0.2808219178082192,1.7418068319750306,0.01187838400666389,1.1662973760932946
"Joblevel 1,Department Research & Development,Jobrole Laboratory Technician",Attrition Yes,0.1360544217687075,0.16122448979591836,0.0380952380952381,0.28,1.736708860759494,0.016159933361099544,1.164965986394558
"Joblevel 1,Jobrole Laboratory Technician",Attrition Yes,0.1360544217687075,0.16122448979591836,0.0380952380952381,0.28,1.736708860759494,0.016159933361099544,1.164965986394558
"Department Research & Development,Educationfield Life Sciences,Jobrole Laboratory Technician",Attrition Yes,0.08095238095238096,0.16122448979591836,0.022448979591836733,0.27731092436974786,1.7200297840655248,0.009397473275024295,1.1606312292358802
"Educationfield Life Sciences,Jobrole Laboratory Technician",Attrition Yes,0.08095238095238096,0.16122448979591836,0.022448979591836733,0.27731092436974786,1.7200297840655248,0.009397473275024295,1.1606312292358802
"Age Range <=30,Education 3",Attrition Yes,0.11836734693877551,0.16122448979591836,0.03197278911564626,0.27011494252873564,1.675396478975702,0.012889073996945718,1.149188494295356
"Maritalstatus Single,Gender Male",Attrition Yes,0.18435374149659864,0.16122448979591836,0.04965986394557823,0.2693726937269373,1.6707926572936618,0.019937526030820496,1.1480210265924553
"Joblevel 1,Hourlyrate Range >48 >=66",Attrition Yes,0.09115646258503401,0.16122448979591836,0.024489795918367346,0.26865671641791045,1.666351785376913,0.009793141746494516,1.146897126197418
"Joblevel 1,Distancefromhome Range >2 <=7",Attrition Yes,0.09115646258503401,0.16122448979591836,0.024489795918367346,0.26865671641791045,1.666351785376913,0.009793141746494516,1.146897126197418
"Joblevel 1,Distancefromhome Range >2 <=7,Hourlyrate Range >48 >=66",Attrition Yes,0.09115646258503401,0.16122448979591836,0.024489795918367346,0.26865671641791045,1.666351785376913,0.009793141746494516,1.146897126197418
"Businesstravel Travel Rarely,Jobrole Laboratory Technician,Gender Male",Attrition Yes,0.0836734693877551,0.16122448979591836,0.022448979591836733,0.26829268292682923,1.6640938561284346,0.008958767180341522,1.146326530612245
"Maritalstatus Single,Education 3",Attrition Yes,0.13197278911564625,0.16122448979591836,0.03537414965986395,0.2680412371134021,1.6625342555135068,0.014096904067749556,1.1459327392929004
"Joblevel 1,Gender Female",Attrition Yes,0.13537414965986394,0.16122448979591836,0.03605442176870748,0.2663316582914573,1.6519305387697985,0.014228793558239625,1.1432625104836456
"Joblevel 1,Jobsatisfaction 3",Attrition Yes,0.11020408163265306,0.16122448979591836,0.029251700680272108,0.26543209876543206,1.6463509923425534,0.011484103845619879,1.141862459269422
"Joblevel 1,Jobinvolvement 3,Education 3",Attrition Yes,0.09251700680272108,0.16122448979591836,0.024489795918367346,0.2647058823529412,1.6418466120625466,0.009573788699153131,1.140734693877551
"Jobsatisfaction 1,Gender Male",Attrition Yes,0.11564625850340136,0.16122448979591836,0.030612244897959183,0.2647058823529412,1.6418466120625466,0.011967235873941412,1.140734693877551
"Jobrole Laboratory Technician,Gender Male",Attrition Yes,0.11836734693877551,0.16122448979591836,0.031292517006802724,0.26436781609195403,1.6397497453804746,0.012208801888102184,1.1402104591836735
"Department Research & Development,Jobrole Laboratory Technician,Gender Male",Attrition Yes,0.11836734693877551,0.16122448979591836,0.031292517006802724,0.26436781609195403,1.6397497453804746,0.012208801888102184,1.1402104591836735
Joblevel 1,Attrition Yes,0.3693877551020408,0.16122448979591836,0.09727891156462586,0.2633517495395949,1.6334475604354621,0.03772455921143969,1.138637755102041
"Environmentsatisfaction 3,Age Range <=30",Attrition Yes,0.08571428571428572,0.16122448979591836,0.022448979591836733,0.26190476190476186,1.6244725738396624,0.008629737609329445,1.136405529953917
"Joblevel 1,Gender Male",Attrition Yes,0.23401360544217686,0.16122448979591836,0.061224489795918366,0.2616279069767442,1.6227553723874009,0.02349576565320006,1.135979431142536
"Businesstravel Travel Rarely,Maritalstatus Single,Gender Male",Attrition Yes,0.1306122448979592,0.16122448979591836,0.034013605442176874,0.2604166666666667,1.6152426160337554,0.01295571289740386,1.1341189997125614
